1category,code,disease_names,patient_count,occurrence_count
unique_disease_codes,AY30,"[""(양방)의도 미확인의 높은 곳에서 떨어짐, 뛰어내림 또는 떠밀림"",""(양방)의도 미확인의 높은 곳에서 떨어짐 뛰어내림 또는 떠밀림""]",3,3
unique_disease_codes,BM2431,"[""(한방)달리 분류되지 않은 관절의 병적 탈구 및 불완전탈구, 어깨부분"",""(한방)달리 분류되지 않은 관절의 병적 탈구 및 불완전탈구 어깨부분""]",3,3
unique_disease_codes,AU180,"[""(양방)중동호흡기증후군 [MERS]""]",3,3
unique_disease_codes,AX090,"[""(양방)상세불명의 연기, 불 및 불꽃에의 노출, 주택"",""(양방)상세불명의 연기 불 및 불꽃에의 노출 주택""]",3,3
unique_disease_codes,AI741,"[""(양방)대동맥의 기타 및 상세불명 부위의 색전증 및 혈전증""]",3,3
unique_disease_codes,AL705,"[""(양방)찰상여드름""]",3,3
unique_disease_codes,AH040,"[""(양방)누선염""]",3,3
unique_disease_codes,BS910,"[""(한방)발목의 열린상처""]",3,3
unique_disease_codes,AL41,"[""(양방)유사건선""]",3,3
unique_disease_codes,AZ381,"[""(양방)병원 외부에서 출생한 단생아""]",3,3
unique_disease_codes,BL0290,"[""(한방)상세불명의 피부농양""]",3,3
unique_disease_codes,AQ439,"[""(양방)장의 상세불명의 선천기형""]",3,3
unique_disease_codes,AH022,"[""(양방)토끼눈증""]",3,3
unique_disease_codes,AS04,"[""(양방)뇌신경의 손상""]",3,3
unique_disease_codes,BM6249,"[""(한방)근육의 구축 상세불명 부분""]",3,3
unique_disease_codes,AC48,"[""(양방)후복막 및 복막의 악성 신생물""]",3,3
unique_disease_codes,AO718,"[""(양방)기타 명시된 산과적 외상""]",3,3
unique_disease_codes,AR010,"[""(양방)양성 및 무해성 심잡음""]",3,3
unique_disease_codes,AR090,"[""(양방)질식""]",3,3
unique_disease_codes,AM8097,"[""(양방)병적 골절을 동반한 상세불명의 골다공증 발목 및 발""]",3,3
unique_disease_codes,AJ011,"[""(양방)급성 전두동염""]",3,3
unique_disease_codes,AD035,"[""(양방)몸통의 제자리흑색종""]",3,3
unique_disease_codes,AT406,"[""(양방)기타 및 상세불명의 마약에 의한 중독""]",3,3
unique_disease_codes,BM7630,"[""(한방)장경골띠증후군 여러 부위""]",3,3
unique_disease_codes,AM614,"[""(양방)근육의 기타 석회화""]",3,3
unique_disease_codes,AH268,"[""(양방)기타 명시된 백내장""]",3,3
unique_disease_codes,BM0284,"[""(한방)기타 반응성 관절병증 손"",""(한방)기타 반응성 관절병증, 손""]",3,3
unique_disease_codes,AM731,"[""(양방)매독윤활낭염(A52.7†)""]",3,3
unique_disease_codes,AM1197,"[""(양방)상세불명의 결정관절병증 발목 및 발""]",3,3
unique_disease_codes,AS58,"[""(양방)아래팔의 외상성 절단""]",3,3
unique_disease_codes,AS297,"[""(양방)흉부의 다발손상""]",3,3
unique_disease_codes,AZ274,"[""(양방)홍역-유행성 이하선염-풍진[MMR]에 대한 예방접종의 필요""]",3,3
unique_disease_codes,AL55,"[""(양방)일광화상""]",3,3
unique_disease_codes,BM1981,"[""(한방)기타 명시된 관절증 어깨부분"",""(한방)기타 명시된 관절증, 어깨부분""]",3,3
unique_disease_codes,AX24,"[""(양방)지네 및 독액성 노래기(열대성)와 접촉""]",3,3
unique_disease_codes,AA671,"[""(양방)핀타의 중간병변""]",3,3
unique_disease_codes,AM8618,"[""(양방)기타 급성 골수염, 기타 부분"",""(양방)기타 급성 골수염 기타 부분""]",3,3
unique_disease_codes,AS03,"[""(양방)머리의 관절 및 인대의 탈구 염좌 및 긴장""]",3,3
unique_disease_codes,AG23,"[""(양방)기저핵의 기타 퇴행성 질환""]",3,3
unique_disease_codes,AT402,"[""(양방)기타 아편유사제에 의한 중독""]",3,3
unique_disease_codes,AE751,"[""(양방)기타 강글리오시드증""]",3,3
unique_disease_codes,AP01,"[""(양방)임신의 산모합병증에 의해 영향을 받은 태아 및 신생아""]",3,3
unique_disease_codes,AM798,"[""(양방)기타 명시된 연조직장애""]",3,3
unique_disease_codes,AS19,"[""(양방)목의 기타 및 상세불명의 손상""]",3,3
unique_disease_codes,AH0284,"[""(양방)눈꺼풀의 털과다증 또는 미모과다증""]",3,3
unique_disease_codes,BM911,"[""(한방)대퇴골두의 연소성 골연골증[레그-칼베-페르테스]""]",3,3
unique_disease_codes,C627,"[""(약국)눈 및 눈부속기/발적""]",3,3
unique_disease_codes,BM06840,"[""(한방)경도 기타 명시된 류마티스관절염 손""]",3,3
unique_disease_codes,AM40,"[""(양방)척주후만증 및 척주전만증""]",3,3
unique_disease_codes,AP15,"[""(양방)기타 출산손상""]",3,3
unique_disease_codes,AX234,"[""(양방)장수말벌, 말벌 및 꿀벌과 접촉, 도로 및 고속도로""]",3,3
unique_disease_codes,AQ554,"[""(양방)정관 부고환 정낭 및 전립선의 기타 선천기형"",""(양방)정관, 부고환, 정낭 및 전립선의 기타 선천기형""]",3,3
unique_disease_codes,AQ10,"[""(양방)눈꺼풀 눈물기관 및 안와의 선천기형"",""(양방)눈꺼풀, 눈물기관 및 안와의 선천기형""]",3,3
unique_disease_codes,BD1809,"[""(한방)상세불명 부위의 혈관종""]",3,3
unique_disease_codes,AT523,"[""(양방)글리콜의 독성효과""]",3,3
unique_disease_codes,AN6450,"[""(양방)유방의 경화""]",3,3
unique_disease_codes,C824,"[""(약국)기타 감염성/소양감""]",3,3
unique_disease_codes,AF179,"[""(양방)담배흡연에 의한 상세불명의 정신 및 행동 장애""]",3,3
unique_disease_codes,AM7382,"[""(양방)달리 분류된 질환에서의 기타 연조직장애, 위팔"",""(양방)달리 분류된 질환에서의 기타 연조직장애 위팔""]",3,3
unique_disease_codes,AB343,"[""(양방)상세불명 부위의 파르보바이러스감염""]",3,3
unique_disease_codes,AD28,"[""(양방)기타 및 상세불명의 여성생식기관의 양성 신생물""]",3,3
unique_disease_codes,AN13729,"[""(양방)역류신장병증을 동반한 수뇨관을 동반한 방광요관역류 상세불명""]",3,3
unique_disease_codes,BM6527,"[""(한방)석회성 힘줄염 발목 및 발"",""(한방)석회성 힘줄염, 발목 및 발""]",3,3
unique_disease_codes,AK003,"[""(양방)반상치""]",3,3
unique_disease_codes,AR19,"[""(양방)소화계통 및 복부의 기타 증상 및 징후""]",3,3
unique_disease_codes,AI391,"[""(양방)달리 분류된 질환에서의 대동맥판장애""]",3,3
unique_disease_codes,AO72,"[""(양방)분만후 출혈""]",3,3
unique_disease_codes,AK43,"[""(양방)복벽탈장""]",3,3
unique_disease_codes,AW452,"[""(양방)피부를 통하여 들어온 이물 또는 물체 학교 기타 시설 및 공공행정 구역"",""(양방)피부를 통하여 들어온 이물 또는 물체, 학교, 기타 시설 및 공공행정 구역""]",3,3
unique_disease_codes,AV140,"[""(양방)비교통사고에서 대형화물차 또는 버스와 충돌로 다친 자전거 운전자""]",3,3
unique_disease_codes,AT178,"[""(양방)기도의 기타 및 여러 부분의 이물""]",3,3
unique_disease_codes,AT2461,"[""(양방)발목 및 발을 제외한 엉덩이 및 다리의 2도 부식 무릎"",""(양방)발목 및 발을 제외한 엉덩이 및 다리의 2도 부식, 무릎""]",3,3
unique_disease_codes,AK720,"[""(양방)급성 및 아급성 간부전""]",3,3
unique_disease_codes,AN36,"[""(양방)요도의 기타 장애""]",3,3
unique_disease_codes,AR063,"[""(양방)주기호흡""]",3,3
unique_disease_codes,BL959,"[""(한방)상세불명의 피부에 한정된 혈관염""]",3,3
unique_disease_codes,AM09,"[""(양방)달리 분류된 질환에서의 연소성 관절염""]",3,3
unique_disease_codes,BK0719,"[""(한방)턱-두개골저의 상세불명 관계이상""]",3,3
unique_disease_codes,BM2586,"[""(한방)기타 명시된 관절장애 아래다리""]",3,3
unique_disease_codes,AK0752,"[""(양방)입호흡에 의한 부정교합""]",3,3
unique_disease_codes,AH540,"[""(양방)양안실명""]",3,3
unique_disease_codes,AJ43,"[""(양방)폐기종""]",3,3
unique_disease_codes,BF99,"[""(한방)정신장애 NOS""]",3,3
unique_disease_codes,AM8425,"[""(양방)골절의 지연유합 골반 부분 및 대퇴""]",3,3
unique_disease_codes,AT20,"[""(양방)머리 및 목의 화상 및 부식""]",3,3
unique_disease_codes,BS299,"[""(한방)흉부의 상세불명의 손상""]",3,3
unique_disease_codes,AQ385,"[""(양방)달리 분류되지 않은 구개의 선천기형""]",3,3
unique_disease_codes,AK765,"[""(양방)간정맥폐쇄질환""]",3,3
unique_disease_codes,BS5220,"[""(한방)척골 몸통의 골절 폐쇄성"",""(한방)척골 몸통의 골절, 폐쇄성""]",3,3
unique_disease_codes,AM41129,"[""(양방)상세불명의 연소성 특발성 척주측만증 경부""]",3,3
unique_disease_codes,AF116,"[""(양방)아편유사제 사용에 의한 기억상실증후군""]",3,3
unique_disease_codes,AT900,"[""(양방)머리의 표재성 손상의 후유증""]",3,3
unique_disease_codes,AZ513,"[""(양방)(보고된 진단명이 없는) 수혈을 위하여 보건서비스와 접하고 있는 사람""]",3,3
unique_disease_codes,AO6039,"[""(양방)자연진통을 동반하지 않은 조기분만 상세불명의 임신기간""]",3,3
unique_disease_codes,AM6134,"[""(양방)화상과 관련된 근육의 석회화 및 골화증 손""]",3,3
unique_disease_codes,AS121,"[""(양방)제2경추의 골절""]",3,3
unique_disease_codes,AN010,"[""(양방)소사구체이상을 동반한 급속 진행성 신염증후군""]",3,3
unique_disease_codes,AZ45,"[""(양방)이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람""]",3,3
unique_disease_codes,AT941,"[""(양방)명시되지 않은 신체부위 손상의 후유증""]",3,3
unique_disease_codes,AM2119,"[""(양방)달리 분류되지 않은 내반변형, 상세불명 부분"",""(양방)달리 분류되지 않은 내반변형 상세불명 부분""]",3,3
unique_disease_codes,AO337,"[""(양방)기타 태아변형으로 인한 불균형에 대한 산모관리""]",3,3
unique_disease_codes,AS961,"[""(양방)발목 및 발 부위 발가락의 장신근의 근육 및 힘줄의 손상""]",3,3
unique_disease_codes,BK567,"[""(한방)상세불명의 장폐색증""]",3,3
unique_disease_codes,BM5401,"[""(한방)목 및 등을 침범하는 지방층염 후두환축부""]",3,3
unique_disease_codes,AG938,"[""(양방)뇌의 기타 명시된 장애""]",3,3
unique_disease_codes,AZ38,"[""(양방)출산장소에 따른 생존출생""]",3,3
unique_disease_codes,BZ3483,"[""(한방)기타 정상임신의 관리, 임신 37주 이상 ~ 42주 미만"",""(한방)기타 정상임신의 관리 임신 37주 이상 ~ 42주 미만""]",3,3
unique_disease_codes,AW577,"[""(양방)무독액성 곤충 및 기타 무독액성 절지동물에 물림 또는 쏘임 농장""]",3,3
unique_disease_codes,AS37,"[""(양방)비뇨 및 골반 기관의 손상""]",3,3
unique_disease_codes,AZ920,"[""(양방)피임의 개인력""]",3,3
unique_disease_codes,BF408,"[""(한방)기타 공포성 불안장애""]",3,3
unique_disease_codes,BN923,"[""(한방)배란출혈""]",3,3
unique_disease_codes,BJ4588,"[""(한방)기타 혼합형 천식""]",3,3
unique_disease_codes,AJ1280,"[""(양방)사람보카바이러스폐렴""]",3,3
unique_disease_codes,BK551,"[""(한방)장의 만성 혈관장애""]",3,3
unique_disease_codes,BI509,"[""(한방)상세불명의 심부전""]",3,3
unique_disease_codes,BS62180,"[""(한방)수근골의 기타 및 다발성 골절 폐쇄성""]",3,3
unique_disease_codes,AL99,"[""(양방)달리 분류된 질환에서의 피부 및 피하조직의 기타 장애""]",3,3
unique_disease_codes,AR894,"[""(양방)기타 기관 계통 및 조직 검사물의 면역학적 이상소견""]",3,3
unique_disease_codes,BE888,"[""(한방)기타 명시된 대사장애""]",3,3
unique_disease_codes,AQ846,"[""(양방)손발톱의 기타 선천기형""]",3,3
unique_disease_codes,AM30,"[""(양방)결절성 다발동맥염 및 관련 병태""]",3,3
unique_disease_codes,AE070,"[""(양방)칼시토닌의 과다분비""]",3,3
unique_disease_codes,AS068,"[""(양방)기타 두개내손상""]",3,3
unique_disease_codes,AK0058,"[""(양방)치아구조의 기타 유전성 장애""]",3,3
unique_disease_codes,AB970,"[""(양방)다른 장에서 분류된 질환의 원인으로서의 아데노바이러스""]",3,3
unique_disease_codes,BO908,"[""(한방)달리 분류되지 않은 산후기의 기타 합병증""]",3,3
unique_disease_codes,AG09,"[""(양방)중추신경계통의 염증성 질환의 후유증""]",3,3
unique_disease_codes,AQ700,"[""(양방)융합된 손가락""]",3,3
unique_disease_codes,AK461,"[""(양방)괴저가 있는 상세불명의 복부탈장""]",3,3
unique_disease_codes,AY51,"[""(양방)치료용으로 사용시 유해작용을 나타내는 주로 자율신경계통에 영향을 주는 약제""]",3,3
unique_disease_codes,AA65,"[""(양방)비성병성 매독""]",3,3
unique_disease_codes,AK001,"[""(양방)과잉치""]",3,3
unique_disease_codes,AH13,"[""(양방)달리 분류된 질환에서의 결막의 장애""]",3,3
unique_disease_codes,BL235,"[""(한방)기타 화학물질에 의한 알레르기성 접촉피부염""]",3,3
unique_disease_codes,AB08,"[""(양방)달리 분류되지 않은 피부 및 점막병변이 특징인 기타 바이러스감염""]",3,3
unique_disease_codes,AA030,"[""(양방)이질이질균에 의한 시겔라증""]",3,3
unique_disease_codes,AS4203,"[""(양방)쇄골 흉골단의 골절""]",3,3
unique_disease_codes,AO692,"[""(양방)압박을 동반한 기타 탯줄얽힘이 합병된 진통 및 분만""]",3,3
unique_disease_codes,BM1008,"[""(한방)특발성 통풍 기타 부분""]",3,3
unique_disease_codes,BS5230,"[""(한방)요골 몸통의 골절 폐쇄성""]",3,3
unique_disease_codes,AE800,"[""(양방)유전성 적혈구조혈포르피린증""]",3,3
unique_disease_codes,AS524,"[""(양방)척골과 요골 모두의 몸통 골절""]",3,3
unique_disease_codes,AZ832,"[""(양방)혈액 및 조혈기관의 질환과 면역메커니즘을 침범한 특정 장애의 가족력""]",3,3
unique_disease_codes,AO662,"[""(양방)비정상 거대태아로 인한 난산""]",3,3
unique_disease_codes,AO882,"[""(양방)산과적 혈액응고색전증""]",3,3
unique_disease_codes,AS42,"[""(양방)어깨 및 위팔의 골절""]",3,3
unique_disease_codes,AE853,"[""(양방)이차성 전신아밀로이드증""]",3,3
unique_disease_codes,AZ570,"[""(양방)소음에 직업적 노출""]",3,3
unique_disease_codes,BS002,"[""(한방)눈꺼풀 및 눈주위의 기타 표재성 손상""]",3,3
unique_disease_codes,AF148,"[""(양방)코카인 사용에 의한 기타 정신 및 행동 장애""]",3,3
unique_disease_codes,AJ701,"[""(양방)방사선에 의한 만성 및 기타 폐증상""]",3,3
unique_disease_codes,BS007,"[""(한방)머리의 다발성 표재성 손상""]",3,3
unique_disease_codes,AM9417,"[""(양방)재발성 다발연골염 발목 및 발""]",3,3
unique_disease_codes,AM710,"[""(양방)윤활낭의 농양""]",3,3
unique_disease_codes,AM0158,"[""(양방)달리 분류된 기타 바이러스질환에서의 관절염 기타 부분""]",3,3
unique_disease_codes,BM6282,"[""(한방)근육의 기타 명시된 장애 위팔""]",3,3
unique_disease_codes,AT679,"[""(양방)열 및 빛의 상세불명의 영향""]",3,3
unique_disease_codes,AS1092,"[""(양방)목의 상세불명 부분의 표재성 손상, 곤충물림(비독액성)""]",3,3
unique_disease_codes,AI84,"[""(양방)치핵""]",3,3
unique_disease_codes,AZ585,"[""(양방)기타 오염에 노출에 관련된 문제""]",3,3
unique_disease_codes,C306,"[""(약국)피부 및 피하조직/신트림""]",3,3
unique_disease_codes,AT492,"[""(양방)국소수렴제 및 국소세제에 의한 중독""]",3,3
unique_disease_codes,AS68,"[""(양방)손목 및 손의 외상성 절단""]",3,3
unique_disease_codes,AN75,"[""(양방)바르톨린선의 질환""]",3,3
unique_disease_codes,AS18,"[""(양방)목부위의 외상성 절단""]",3,3
unique_disease_codes,AM2192,"[""(양방)사지의 상세불명의 후천변형 위팔""]",3,3
unique_disease_codes,BE41,"[""(한방)영양성 소모증""]",3,3
unique_disease_codes,AA971,"[""(양방)경고징후 있는 뎅기""]",3,3
unique_disease_codes,AN98,"[""(양방)인공수정과 관련된 합병증""]",3,3
unique_disease_codes,AE84,"[""(양방)낭성 섬유증""]",3,3
unique_disease_codes,BM0298,"[""(한방)상세불명의 반응성 관절병증 기타 부분""]",3,3
unique_disease_codes,BH108,"[""(한방)기타 결막염""]",3,3
unique_disease_codes,AB85,"[""(양방)이감염증 및 사면발이증""]",3,3
unique_disease_codes,AM41131,"[""(양방)유아기 특발성 척주측만증 경흉추부""]",3,3
unique_disease_codes,AB760,"[""(양방)구충증""]",3,3
unique_disease_codes,BS02480,"[""(한방)광대뼈 및 상악골의 기타 골절 폐쇄성""]",3,3
