category,name,code,patient_count,occurrence_count,first_occurrence,last_occurrence
unique_diseases,(양방)류마티스무도병,AI02,8,8,20211203,20240614
unique_diseases,(양방)하부요로의 결석,AN21,8,8,20200914,20240807
unique_diseases,(한방)기타 궤양성 대장염,BK518,7,633,20200107,20250308
unique_diseases,(양방)연골무형성증,AQ774,7,241,20220110,20240925
unique_diseases,(양방)성문상의 악성 신생물,AC321,7,239,20220228,20250430
unique_diseases,(양방)골반골 천골(薦骨) 및 미추의 악성 신생물,AC414,7,228,20211210,20250402
unique_diseases,(양방)전신적으로 발병된 연소성 관절염 여러 부위,AM0820,7,219,20210512,20250210
unique_diseases,(한방)상세불명의 유사건선,BL419,7,182,20210605,20241206
unique_diseases,(양방)카페인을 포함하는 기타 흥분제 사용에 의한 정신병적 장애,AF155,7,153,20210413,20241121
unique_diseases,(양방)통증신경디스트로피 아래다리,AM8906,7,152,20210914,20241017
unique_diseases,(양방)비인두의 상벽의 악성 신생물,AC110,7,147,20231004,20250305
unique_diseases,"(양방)성인발병 스틸병, 상세불명 부분",AM0619,7,145,20200106,20231128
unique_diseases,(양방)뇌실의 악성 신생물,AC715,7,141,20210906,20250601
unique_diseases,(양방)후두의 제자리암종,AD020,7,137,20220111,20250423
unique_diseases,(양방)전대뇌동맥의 혈전증에 의한 뇌경색증,AI6331,7,122,20201109,20250321
unique_diseases,(한방)상세불명의 신부전,BN19,7,120,20220107,20241031
unique_diseases,(양방)유방의 하외사분의 악성 신생물 상세불명 쪽,AC5059,7,118,20220325,20250304
unique_diseases,(한방)기타 및 상세불명의 언어장애,BR478,7,117,20220303,20250414
unique_diseases,(한방)상세불명의 통풍 상세불명 부분,BM1099,7,108,20220310,20240923
unique_diseases,"(양방)기타 건선관절병증(L40.5†), 여러 부위",AM0730,7,99,20200123,20231206
unique_diseases,(한방)고혈압의 진단 없이 혈압수치 상승,BR030,7,98,20221012,20250104
unique_diseases,(한방)눈물샘의 기타 장애,BH0418,7,97,20221119,20241213
unique_diseases,(양방)아미노산운반장애,AE720,7,90,20200615,20250414
unique_diseases,(양방)장-피부루,AK6320,7,89,20210726,20241218
unique_diseases,(한방)섭취한 음식물에 의한 피부염,BL272,7,85,20200107,20240217
unique_diseases,"(양방)엄지손가락의 근위지골 골절, 개방성",AS62521,7,85,20200515,20231110
unique_diseases,"(양방)중등도 기타 명시된 류마티스관절염, 여러 부위",AM06801,7,83,20200109,20231219
unique_diseases,(양방)분절 또는 신체의 기능장애 흉곽,AM9908,7,82,20220202,20250304
unique_diseases,(양방)연소성 피부근염,AM330,7,80,20210303,20250226
unique_diseases,(양방)상세불명의 다발성 골절 폐쇄성,AT0290,7,77,20211128,20250206
unique_diseases,(양방)디죠지증후군,AD821,7,74,20220106,20250318
unique_diseases,(한방)간외담관의 악성 신생물,BC240,7,73,20220907,20241230
unique_diseases,(양방)전대뇌동맥의 색전증에 의한 뇌경색증,AI6341,7,73,20220216,20250310
unique_diseases,(양방)내이의 선천기형,AQ165,7,72,20210611,20241205
unique_diseases,(양방)유방의 중앙부의 악성 신생물,AC501,7,72,20220103,20250120
unique_diseases,(양방)조직학적으로 확인된 공동이 있는 폐결핵,AA1520,7,69,20220113,20250210
unique_diseases,(한방)무릎의 기타 내부장애 복합손상,BM2380,7,69,20211001,20250116
unique_diseases,(한방)상세불명의 추간판염 요천부,BM4647,7,67,20220111,20250529
unique_diseases,(한방)신경뿌리병증을 동반한 기타 척추증 흉요추부,BM4725,7,67,20220826,20241025
unique_diseases,(한방)인대장애 여러 부위,BM2420,7,65,20211002,20240328
unique_diseases,(한방)결절홍반,BL52,7,65,20220215,20250122
unique_diseases,"(양방)기타 건선관절병증(L40.5†), 상세불명 부분",AM0739,7,64,20200110,20241217
unique_diseases,"(양방)원발성 담즙성 경변증,상세불명",AK7439,7,64,20200115,20231010
unique_diseases,"(양방)급성 악화를 동반한 상세불명의 만성 폐쇄성 폐질환, 상세불명",AJ4419,7,61,20200210,20230602
unique_diseases,(양방)폐경후골다공증 아래다리,AM8106,7,60,20220126,20250115
unique_diseases,(양방)강직성 과다골화증[포레스티어] 척추의 여러 부위,AM4810,7,60,20210916,20250602
unique_diseases,(양방)내분비장애에서의 골다공증 (E00-E34†) 골반 부분 및 대퇴,AM8215,7,59,20211211,20250122
unique_diseases,(양방)급성 조현병-유사정신병장애,AF232,7,58,20200102,20250304
unique_diseases,"(양방)경도 상세불명의 혈청검사양성 류마티스관절염, 손",AM05940,7,57,20200221,20230811
unique_diseases,(양방)골절불유합(가관절증) 기타 부분,AM8418,7,56,20220204,20240711
unique_diseases,(양방)기저동맥의 색전증에 의한 뇌경색증,AI6311,7,53,20210513,20250109
unique_diseases,"(한방)척추협착, 흉요추부",BM4805,7,52,20210205,20240502
unique_diseases,(한방)기면,BR400,7,52,20210326,20240810
unique_diseases,(한방)무릎의 만성 불안정 내측곁인대,BM2355,7,51,20220128,20240613
unique_diseases,(양방)상세불명의 중추신경계통의 악성 신생물,AC729,7,50,20210719,20250106
unique_diseases,(한방)상세불명의 다발손상,BT07,7,49,20200312,20230918
unique_diseases,"(양방)특발성 통풍, 골반 부분 및 대퇴",AM1005,7,49,20200116,20230919
unique_diseases,"(양방)파열에 대한 언급이 없는 흉부대동맥동맥류, 상행부위",AI7120,7,49,20200102,20231205
unique_diseases,(한방)성대의 폴립,BJ3810,7,48,20220104,20250206
unique_diseases,(한방)상세불명의 척주측만증 천추 및 천미추부,BM4198,7,48,20220111,20241121
unique_diseases,(약국)피부 및 피하조직/작열감,C330,7,48,20220122,20250317
unique_diseases,"(양방)상세불명의 만성 폐쇄성 폐질환, 중증",AJ4492,7,48,20200504,20231214
unique_diseases,(양방)복부대동맥의 색전증 및 혈전증,AI740,7,48,20210917,20250127
unique_diseases,(양방)재발성 다발연골염 상세불명 부분,AM9419,7,47,20220105,20241119
unique_diseases,(한방)기타 안드로젠탈모증,BL648,7,47,20221005,20241028
unique_diseases,"(양방)상세불명의 골수염, 기타 부분",AM8698,7,47,20200605,20231208
unique_diseases,(양방)달리 분류된 질환에서의 추체외로 및 운동 장애,AG26,7,46,20220329,20250311
unique_diseases,"(양방)기타 감염성 (힘줄)윤활막염, 어깨부분",AM6511,7,46,20200724,20241004
unique_diseases,(한방)기타 및 상세불명의 척주후만증 요추부,BM4026,7,46,20220712,20241116
unique_diseases,(양방)상세불명의 좁쌀결핵,AA199,7,45,20220322,20241008
unique_diseases,(양방)담관의 제자리암종,AD0152,7,44,20220106,20250411
unique_diseases,(양방)드레슬러증후군,AI241,7,44,20220304,20250505
unique_diseases,(양방)대판유사건선,AL414,7,43,20210423,20241209
unique_diseases,(양방)삼출성 망막병증,AH3501,7,43,20200113,20230327
unique_diseases,"(양방)손목 및 손의 3도 화상, 손목 및 손의 여러 부위",AT2337,7,43,20210318,20230805
unique_diseases,"(양방)간경화증을 동반한 간섬유증, 상세불명",AK7429,7,43,20200108,20221001
unique_diseases,(양방)사지의 기타 명시된 후천변형 아래다리,AM2186,7,41,20220825,20240510
unique_diseases,(양방)귀의 기타 명시된 선천기형,AQ178,7,41,20220103,20240517
unique_diseases,(양방)기타 반응성 관절병증 아래팔,AM0283,7,41,20211122,20230802
unique_diseases,(양방)다리의 상세불명의 감소결손,AQ729,7,41,20200608,20240223
unique_diseases,(양방)엉덩이를 포함한 다리의 피부의 악성 신생물,AC447,7,41,20220513,20250418
unique_diseases,(양방)여러 약물 사용 및 기타 정신활성물질 사용에 의한 기타 정신 및 행동 장애,AF198,7,41,20200407,20240510
unique_diseases,"(양방)척골 상단의 기타 및 다발성 골절, 폐쇄성",AS52080,7,40,20210205,20230914
unique_diseases,"(양방)윤활막 및 힘줄의 상세불명 장애, 위팔",AM6792,7,40,20200413,20230110
unique_diseases,(양방)왼쪽 집게손가락의 외상성 중수지골 절단(완전)(부분),AS68111,7,40,20220404,20250530
unique_diseases,(양방)분절 또는 신체의 기능장애 천추부위,AM9904,7,40,20220318,20241222
unique_diseases,(한방)상세불명의 단일신경병증,BG589,7,40,20200502,20250120
unique_diseases,(한방)관절의 구축 위팔,BM2452,7,39,20210614,20240503
unique_diseases,(양방)심장의 동맥류,AI253,7,39,20210329,20250403
unique_diseases,"(양방)아래팔 부위의 엄지손가락의 굴근 및 힘줄의 손상, 열상",AS5600,7,39,20201017,20220908
unique_diseases,(한방)흉부 및 골반의 기타 골절의 후유증,BT912,7,39,20220126,20241102
unique_diseases,(양방)요관의 기타 선천기형,AQ628,7,38,20210419,20241218
unique_diseases,(양방)무릎의 만성 불안정 외측반달연골,AM2352,7,38,20211002,20241017
unique_diseases,(한방)연골늑골접합부증후군[티체],BM940,7,38,20211020,20250108
unique_diseases,(양방)관절의 재발성 탈구 및 불완전탈구 골반 부분 및 대퇴,AM2445,7,38,20220405,20250509
unique_diseases,(한방)제3뇌[동안]신경마비,BH490,7,37,20211028,20240722
unique_diseases,(양방)상지동맥의 색전증 및 혈전증,AI742,7,37,20210102,20250219
unique_diseases,(한방)손목 및 손 부위의 정중신경의 손상,BS641,7,37,20200707,20241210
unique_diseases,"(양방)염증성 다발관절병증, 상세불명 부분",AM0649,7,36,20200127,20241012
unique_diseases,(양방)달리 분류된 질환에서의 기타 연조직장애 기타 부분,AM7388,7,36,20210826,20240712
unique_diseases,(양방)강직성 과다골화증[포레스티어] 흉요추부,AM4815,7,36,20210811,20240910
unique_diseases,(양방)몸통의 악성 흑색종,AC435,7,35,20210929,20241108
unique_diseases,(양방)전구체 B-세포 림프모구성 백혈병,AC9100,7,35,20200212,20230203
unique_diseases,"(양방)척추의 성인골연골증, 요추부",AM4216,7,35,20200312,20230923
unique_diseases,"(한방)상세불명의 관절장애, 아래팔",BM2593,7,34,20210724,20231110
unique_diseases,(한방)신경관의 결합조직협착 머리부위,BM9940,7,34,20220301,20250124
unique_diseases,(양방)기타 뇌신경의 손상,AS048,7,34,20210930,20241104
unique_diseases,(한방)상세불명의 여성골반염증질환,BN739,7,34,20220407,20240907
unique_diseases,(양방)식도의 제자리암종,AD001,7,34,20210524,20241022
unique_diseases,(양방)거대세포바이러스병을 유발한 사람면역결핍바이러스병,AB202,7,33,20220302,20241022
unique_diseases,(한방)기타 이차성 고관절증,BM167,7,33,20211004,20241016
unique_diseases,(한방)기타 난소기능이상,BE288,7,33,20210624,20240910
unique_diseases,(양방)기타 여성비뇨-생식관루,AN821,7,33,20200525,20250429
unique_diseases,(양방)방광의 게실,AN323,7,33,20211008,20241231
unique_diseases,(양방)상완동맥의 손상,AS451,7,32,20220106,20241017
unique_diseases,(양방)핵간안근마비,AH512,7,32,20220810,20241101
unique_diseases,"(한방)발의 상세불명 골절, 폐쇄성",BS9290,7,32,20200708,20230302
unique_diseases,(양방)신경근육성 척주측만증 요추부,AM4146,7,32,20211126,20240112
unique_diseases,(양방)기타 명시된 병태를 유발한 사람면역결핍바이러스병,AB238,7,32,20211014,20250403
unique_diseases,(한방)외상성 관절병증 어깨부분,BM1251,7,31,20220223,20240827
unique_diseases,(양방)상세불명의 부신생식기장애,AE259,7,31,20200118,20240311
unique_diseases,(양방)기타 전신뇌전증 및 뇌전증증후군,AG404,7,31,20210317,20241224
unique_diseases,"(양방)알코올유발 급성 췌장염, 중증",AK8522,7,31,20210106,20240614
unique_diseases,"(양방)기타 명시된 염증성 척추병증, 척추의 여러 부위",AM4680,7,31,20200117,20241010
unique_diseases,(한방)기타 생체역학적 병변 천추부위,BM9984,7,30,20211204,20240327
unique_diseases,(양방)혈우병관절병증(D66-D68†),AM362,7,30,20210218,20240118
unique_diseases,(양방)중등도 질이형성,AN891,7,30,20220316,20240524
unique_diseases,(한방)체위성 척주후만증 경흉추부,BM4003,7,30,20220809,20240905
unique_diseases,(양방)혈액 및 조혈기관의 기타 질환과 임신 출산 및 산후기에 합병된 면역메커니즘을 침범한 특정 장애,AO991,7,30,20211222,20241125
unique_diseases,(한방)상세불명의 기관지 또는 폐의 악성 신생물 왼쪽,BC3491,7,30,20220516,20250315
unique_diseases,(양방)강내로의 열린상처가 있는 요관의 손상,AS3711,7,29,20210529,20250310
unique_diseases,(한방)상완골 대거친면의 골절 폐쇄성,BS42250,7,29,20220103,20240823
unique_diseases,(한방)척추성 골부착부병증 척추의 여러 부위,BM4600,7,29,20210621,20240909
unique_diseases,(양방)두개골유합,AQ750,7,29,20220112,20241205
unique_diseases,(양방)부갑상선의 악성 신생물,AC750,7,29,20220118,20250807
unique_diseases,(양방)기타 감염성 척추병증 흉추부,AM4654,7,28,20220904,20250402
unique_diseases,(양방)말초순환계 합병증을 동반한 상세불명의 당뇨병,AE145,7,28,20200716,20250707
unique_diseases,"(양방)달리 분류된 기타 질환에서의 골다공증, 여러 부위",AM8280,7,28,20200626,20230426
unique_diseases,(양방)대퇴를 동반한 엉덩이의 으깸손상,AS772,7,28,20220301,20250228
unique_diseases,(한방)달리 분류된 장애나 질환에 연관된 심리적 요인 및 행동적 요인,BF54,7,28,20210423,20240326
unique_diseases,(한방)어깨 및 위팔 부위의 피부감각신경의 손상,BS445,7,28,20200108,20240227
unique_diseases,(한방)상세불명의 관절증 기타 부분,BM1998,7,28,20210702,20241031
unique_diseases,"(한방)관절의 기타 불안정, 아래팔",BM2533,7,28,20210111,20231222
unique_diseases,"(한방)상세불명의 척추증, 상세불명의 부위",BM4799,7,27,20200104,20230727
unique_diseases,(양방)주기관지의 악성 신생물 오른쪽,AC3400,7,27,20220531,20241217
unique_diseases,(양방)뇌전동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증,AI632,7,27,20210202,20250423
unique_diseases,"(양방)기타 이차성 척주측만증, 척추의 여러 부위",AM4150,7,27,20200131,20230516
unique_diseases,(양방)비장의 농양,AD733,7,27,20210608,20240530
unique_diseases,(양방)재발성 우울장애,AF33,7,27,20220108,20240202
unique_diseases,(양방)기타 내분비 및 대사성 질환에서의 다발신경병증(E00-E07† E15-E16† E20-E34† E70-E89†),AG633,7,27,20220511,20241206
unique_diseases,"(양방)기타 반응성 관절병증, 기타 부분",AM0288,7,27,20220207,20231120
unique_diseases,"(양방)기타 이차성 척주후만증, 경부",AM4012,7,27,20200331,20230829
unique_diseases,(양방)여성생식기의 기타 명시된 선천기형,AQ528,7,27,20220408,20250512
unique_diseases,(양방)간헐성 관절수종 손,AM1244,7,26,20220429,20250113
unique_diseases,(양방)수정체의 상세불명 장애,AH279,7,26,20210324,20240529
unique_diseases,(양방)눈합병증을 동반한 1형 당뇨병(H36.0*),AE103,7,26,20211103,20250107
unique_diseases,(한방)자궁체부의 폴립,BN840,7,26,20220806,20240905
unique_diseases,(한방)뇌신경의 양성 신생물,BD333,7,25,20221219,20241216
unique_diseases,(양방)척추전방전위증 천추 및 천미추부,AM4318,7,25,20210909,20250516
unique_diseases,"(양방)복합 중안면의 골절, 폐쇄성",AS02440,7,25,20200625,20230821
unique_diseases,(양방)강직성 과다골화증[포레스티어] 상세불명의 부위,AM4819,7,25,20220927,20250114
unique_diseases,"(양방)기타 특발성 척주측만증, 요천부",AM4127,7,25,20200113,20230816
